Position,Lat,Lon
5348S3620W,-53.48,-36.20
6416S6128W,-64.16,-61.28
5412S3554W,-54.12,-35.54
5430S3529W,-54.30,-35.29
6022S4554W,-60.22,-45.54
6021S4600W,-60.21,-46.00
6016S4828W,-60.16,-48.28
6025S4609W,-60.25,-46.09
6017S4652W,-60.17,-46.52
6343S6005W,-63.43,-60.05
6206S5825W,-62.06,-58.25
6021S4629W,-60.21,-46.29
6134S4542W,-61.34,-45.42
5347S3605W,-53.47,-36.05
5421S3526W,-54.21,-35.26
5812S4843W,-58.12,-48.43
5424S3520W,-54.24,-35.20
5400S3535W,-54.00,-35.35
6322S5849W,-63.22,-58.49
6140S5931W,-61.40,-59.31
6022S4638W,-60.22,-46.38
6024S4619W,-60.24,-46.19
6341S6057W,-63.41,-60.57
5431S3515W,-54.31,-35.15
,-.,#VALUE!
5403S3601W,-54.03,-36.01
6150S5530W,-61.50,-55.30
6417S6130W,-64.17,-61.30
6034S4739W,-60.34,-47.39
6020S4551W,-60.20,-45.51
6416S6138W,-64.16,-61.38
6419S6132W,-64.19,-61.32
,-.,#VALUE!
5405S3546W,-54.05,-35.46
5355S3550W,-53.55,-35.50
6300S6136W,-63.00,-61.36
6305S5859W,-63.05,-58.59
5410S3542W,-54.10,-35.42
5410S3543W,-54.10,-35.43
5403S3548W,-54.03,-35.48
5410S3539W,-54.10,-35.39
5437S3541W,-54.37,-35.41
6419S6135W,-64.19,-61.35
6419S6115W,-64.19,-61.15
5405S3540W,-54.05,-35.40
5406S3543W,-54.06,-35.43
5357S3548W,-53.57,-35.48
6123S5107W,-61.23,-51.07
6311S5957W,-63.11,-59.57
5415S3546W,-54.15,-35.46
6408S6113W,-64.08,-61.13
6301S6010W,-63.01,-60.10
5358S3548W,-53.58,-35.48
6247S5701W,-62.47,-57.01
5358S3539W,-53.58,-35.39
6336S5929W,-63.36,-59.29
6030S4604W,-60.30,-46.04
6259S5828W,-62.59,-58.28
6422S6111W,-64.22,-61.11
6418S6114W,-64.18,-61.14
6307S5857W,-63.07,-58.57
6023S4621W,-60.23,-46.21
5405S3545W,-54.05,-35.45
5403S3552W,-54.03,-35.52
6032S4604W,-60.32,-46.04
6418S6130W,-64.18,-61.30
5356S3548W,-53.56,-35.48
6421S6117W,-64.21,-61.17
5427S3522W,-54.27,-35.22
6411S6134W,-64.11,-61.34
6429S6202W,-64.29,-62.02
6425S6139W,-64.25,-61.39
5339S3659W,-53.39,-36.59
5350S3636W,-53.50,-36.36
5357S3549W,-53.57,-35.49
6311S5941W,-63.11,-59.41
6022S4638W,-60.22,-46.38
6022S4623W,-60.22,-46.23
6421S6120W,-64.21,-61.20
6335S5932W,-63.35,-59.32
5404S3549W,-54.04,-35.49
6254S6208W,-62.54,-62.08
6300S5832W,-63.00,-58.32
6020S4607W,-60.20,-46.07
6419S6132W,-64.19,-61.32
5410S3542W,-54.10,-35.42
6018S4632W,-60.18,-46.32
6424S6120W,-64.24,-61.20
6338S6029W,-63.38,-60.29
6006S4633W,-60.06,-46.33
6302S5815W,-63.02,-58.15
6416S6123W,-64.16,-61.23
5353S3635W,-53.53,-36.35
5403S3537W,-54.03,-35.37
6304S5912W,-63.04,-59.12
6307S5902W,-63.07,-59.02
6017S4649W,-60.17,-46.49
6359S6101W,-63.59,-61.01
6259S6002W,-62.59,-60.02
6020S4635W,-60.20,-46.35
6309S5901W,-63.09,-59.01
6028S4635W,-60.28,-46.35
6015S4634W,-60.15,-46.34
6015S4654W,-60.15,-46.54
6021S4638W,-60.21,-46.38
6029S4605W,-60.29,-46.05
6314S5911W,-63.14,-59.11
6325S6047W,-63.25,-60.47
6246S5909W,-62.46,-59.09
6021S4623W,-60.21,-46.23
6020S4628W,-60.20,-46.28
5358S3535W,-53.58,-35.35
5419S3546W,-54.19,-35.46
5407S3558W,-54.07,-35.58
5400S3552W,-54.00,-35.52
4450S4751W,-44.50,-47.51
6038S4847W,-60.38,-48.47
6302S5833W,-63.02,-58.33
,-.,#VALUE!
6438S6216W,-64.38,-62.16
5407S3542W,-54.07,-35.42
5355S3619W,-53.55,-36.19
5357S3344W,-53.57,-33.44
6414S6112W,-64.14,-61.12
6314S5949W,-63.14,-59.49
6345S6013W,-63.45,-60.13
6337S5930W,-63.37,-59.30
6021S4645W,-60.21,-46.45
6312S5850W,-63.12,-58.50
6419S6127W,-64.19,-61.27
6257S5806W,-62.57,-58.06
6014S4638W,-60.14,-46.38
6308S5840W,-63.08,-58.40
5404S3529W,-54.04,-35.29
5403S3532W,-54.03,-35.32
6308S5836W,-63.08,-58.36
6306S5841W,-63.06,-58.41
6315S5848W,-63.15,-58.48
5400S3547W,-54.00,-35.47
,-.,#VALUE!
5358S3539W,-53.58,-35.39
,-.,#VALUE!
,-.,#VALUE!
5403S3546W,-54.03,-35.46
5355S3546W,-53.55,-35.46
6019S4535W,-60.19,-45.35
6020S4626W,-60.20,-46.26
6017S4704W,-60.17,-47.04
6315S5933W,-63.15,-59.33
5359S3537W,-53.59,-35.37
,-.,#VALUE!
6022S4556W,-60.22,-45.56
6018S4633W,-60.18,-46.33
6316S5850W,-63.16,-58.50
6315S6021W,-63.15,-60.21
5425S3525W,-54.25,-35.25
6025S4648W,-60.25,-46.48
6035S4459W,-60.35,-44.59
6031S4603W,-60.31,-46.03
6334S5908W,-63.34,-59.08
6332S5922W,-63.32,-59.22
5421S3517W,-54.21,-35.17
5412S3522W,-54.12,-35.22
6024S4551W,-60.24,-45.51
6015S4641W,-60.15,-46.41
6018S4633W,-60.18,-46.33
5345S3801W,-53.45,-38.01
6024S4626W,-60.24,-46.26
6024S4619W,-60.24,-46.19
6302S5902W,-63.02,-59.02
6330S6139W,-63.30,-61.39
6420S6122W,-64.20,-61.22
6344S6003W,-63.44,-60.03
6308S5901W,-63.08,-59.01
5407S3539W,-54.07,-35.39
5956S4630W,-59.56,-46.30
5404S3549W,-54.04,-35.49
6148S6011W,-61.48,-60.11
6431S6208W,-64.31,-62.08
6429S6203W,-64.29,-62.03
6301S5908W,-63.01,-59.08
6311S5859W,-63.11,-58.59
6004S4702W,-60.04,-47.02
,-.,#VALUE!
5413S3528W,-54.13,-35.28
5440S3459W,-54.40,-34.59
5407S3537W,-54.07,-35.37
6419S6135W,-64.19,-61.35
,-.,#VALUE!
6024S4531W,-60.24,-45.31
6006S4636W,-60.06,-46.36
6021S4556W,-60.21,-45.56
6304S5854W,-63.04,-58.54
5412S3540W,-54.12,-35.40
6022S4554W,-60.22,-45.54
6305S6026W,-63.05,-60.26
6021S4636W,-60.21,-46.36
6027S4606W,-60.27,-46.06
,-.,#VALUE!
6023S4626W,-60.23,-46.26
5407S3542W,-54.07,-35.42
6247S5845W,-62.47,-58.45
6208S5826W,-62.08,-58.26
6024S4556W,-60.24,-45.56
6018S4631W,-60.18,-46.31
5402S3604W,-54.02,-36.04
5400S3532W,-54.00,-35.32
6417S6122W,-64.17,-61.22
6414S6136W,-64.14,-61.36
5352S3613W,-53.52,-36.13
5352S3623W,-53.52,-36.23
5423S3524W,-54.23,-35.24
5426S3521W,-54.26,-35.21
"53,40S37,29W","-53.,4","-37.,2"
6419S6118W,-64.19,-61.18
6337S6022W,-63.37,-60.22
6320S5900W,-63.20,-59.00
6259S5844W,-62.59,-58.44
5349S3601W,-53.49,-36.01
6034S4739W,-60.34,-47.39
6302S5907W,-63.02,-59.07
6309S5902W,-63.09,-59.02
5517S3313W,-55.17,-33.13
5344S3711W,-53.44,-37.11
6234S6142W,-62.34,-61.42
6238S6138W,-62.38,-61.38
,-.,#VALUE!
6301S5908W,-63.01,-59.08
6251S5753W,-62.51,-57.53
6304S5815W,-63.04,-58.15
6023S4621W,-60.23,-46.21
,-.,#VALUE!
6407S6115W,-64.07,-61.15
,-.,#VALUE!
6419S6138W,-64.19,-61.38
6422S6119W,-64.22,-61.19
5409S3539W,-54.09,-35.39
6302S5838W,-63.02,-58.38
6307S5838W,-63.07,-58.38
6426S6142W,-64.26,-61.42
5408S3536W,-54.08,-35.36
6020S4610W,-60.20,-46.10
,-.,#VALUE!
,-.,#VALUE!
6417S6110W,-64.17,-61.10
5344S3819W,-53.44,-38.19
6025S4613W,-60.25,-46.13
5945S5452W,-59.45,-54.52
6018S4641W,-60.18,-46.41
6012S4630W,-60.12,-46.30
6024S4202,-60.24,-42.02
5418S3531W,-54.18,-35.31
5358S3535W,-53.58,-35.35
5401S3559W,-54.01,-35.59
5402S3541W,-54.02,-35.41
6317S5904W,-63.17,-59.04
6017S4612W,-60.17,-46.12
6021S4634W,-60.21,-46.34
6025S4614W,-60.25,-46.14
6420S6122W,-64.20,-61.22
5406S3600W,-54.06,-36.00
5357S3344W,-53.57,-33.44
5358S3536W,-53.58,-35.36
6306S5858W,-63.06,-58.58
6234S5840W,-62.34,-58.40
6335S5923W,-63.35,-59.23
5517S3313W,-55.17,-33.13
6300S5930W,-63.00,-59.30
6319S5928W,-63.19,-59.28
6148S4420W,-61.48,-44.20
6021S4638W,-60.21,-46.38
6020S4638W,-60.20,-46.38
6021S4643W,-60.21,-46.43
6023S4621W,-60.23,-46.21
5427S3517W,-54.27,-35.17
6422S6121W,-64.22,-61.21
6421S6121W,-64.21,-61.21
5353S3631W,-53.53,-36.31
,-.,#VALUE!
5359S3539W,-53.59,-35.39
6256S6210W,-62.56,-62.10
5405S3536W,-54.05,-35.36
6022S4629W,-60.22,-46.29
6025S4536W,-60.25,-45.36
6230S5927W,-62.30,-59.27
,-.,#VALUE!
5357S3543W,-53.57,-35.43
6420S6122W,-64.20,-61.22
6305S5851W,-63.05,-58.51
5407S3554W,-54.07,-35.54
5405S3556W,-54.05,-35.56
6027S4539W,-60.27,-45.39
6415S6101W,-64.15,-61.01
6018S4622W,-60.18,-46.22
6020S4617W,-60.20,-46.17
6026S4603W,-60.26,-46.03
6415S6103W,-64.15,-61.03
6419S6129W,-64.19,-61.29
6256S5846W,-62.56,-58.46
6310S5813W,-63.10,-58.13
5358S3546W,-53.58,-35.46
6018S4638W,-60.18,-46.38
6030S4518W,-60.30,-45.18
6004S4643W,-60.04,-46.43
6000S4626W,-60.00,-46.26
6426S6141W,-64.26,-61.41
6324S6015W,-63.24,-60.15
6307S5821W,-63.07,-58.21
6420S6119W,-64.20,-61.19
5416S3539W,-54.16,-35.39
5400S3545W,-54.00,-35.45
6305S5859W,-63.05,-58.59
6435S6134W,-64.35,-61.34
6421S6111W,-64.21,-61.11
5358S3538W,-53.58,-35.38
6300S5830W,-63.00,-58.30
6020S4632W,-60.20,-46.32
6025S4705W,-60.25,-47.05
6226S5941W,-62.26,-59.41
6022S4637W,-60.22,-46.37
6418S6131W,-64.18,-61.31
6205S6033W,-62.05,-60.33
6316S5915W,-63.16,-59.15
6319S5928W,-63.19,-59.28
6023S4632W,-60.23,-46.32
5433S3515W,-54.33,-35.15
6419S6132W,-64.19,-61.32
6022S4617W,-60.22,-46.17
6316S5954W,-63.16,-59.54
6316S5850W,-63.16,-58.50
5404S3539W,-54.04,-35.39
5358S3539W,-53.58,-35.39
6307S5839W,-63.07,-58.39
6419S6127W,-64.19,-61.27
6421S6118W,-64.21,-61.18
5403S3543W,-54.03,-35.43
5420S3539W,-54.20,-35.39
5409S3539W,-54.09,-35.39
6015S4629W,-60.15,-46.29
6419S6113W,-64.19,-61.13
6309S5836W,-63.09,-58.36
6025S4606W,-60.25,-46.06
6026S4508W,-60.26,-45.08
6309S5901W,-63.09,-59.01
6110S5326W,-61.10,-53.26
5407S3554W,-54.07,-35.54
6014S4638W,-60.14,-46.38
6423S6119W,-64.23,-61.19
6014S4550W,-60.14,-45.50
6419S6129W,-64.19,-61.29
6021S4653W,-60.21,-46.53
6022S4600W,-60.22,-46.00
6024S4604W,-60.24,-46.04
6359S6042W,-63.59,-60.42
6207S5827W,-62.07,-58.27
6022S4638W,-60.22,-46.38
6024S4551W,-60.24,-45.51
6024S4622W,-60.24,-46.22
6334S6055W,-63.34,-60.55
6337S6059W,-63.37,-60.59
5353S3539W,-53.53,-35.39
6210S5848W,-62.10,-58.48
6332S5937W,-63.32,-59.37
5404S3550W,-54.04,-35.50
6418S6114W,-64.18,-61.14
6331S6038W,-63.31,-60.38
6229S5942W,-62.29,-59.42
6309S5919W,-63.09,-59.19
6300S5849W,-63.00,-58.49
6249S5936W,-62.49,-59.36
6301S5908W,-63.01,-59.08
6004S4702W,-60.04,-47.02
6214S5816W,-62.14,-58.16
6251S5753W,-62.51,-57.53
5356S3542W,-53.56,-35.42
5359S3541W,-53.59,-35.41
6330S6041W,-63.30,-60.41
6302S5845W,-63.02,-58.45
5415S3535W,-54.15,-35.35
5317S3627W,-53.17,-36.27
6028S4635W,-60.28,-46.35
6016S4635W,-60.16,-46.35
6022S4646W,-60.22,-46.46
6028S4712W,-60.28,-47.12
5419S3545W,-54.19,-35.45
6019S4619W,-60.19,-46.19
6010S4523W,-60.10,-45.23
6021S4639W,-60.21,-46.39
6420S6118W,-64.20,-61.18
5300S3545W,-53.00,-35.45
6024S4547W,-60.24,-45.47
6022S4650W,-60.22,-46.50
6131S5625W,-61.31,-56.25
6229S5944W,-62.29,-59.44
6310S5919W,-63.10,-59.19
6019S4652W,-60.19,-46.52
6009S4644W,-60.09,-46.44
6307S5848W,-63.07,-58.48
6244S5928W,-62.44,-59.28
6324S6032W,-63.24,-60.32
6019S4641W,-60.19,-46.41
5351S3607W,-53.51,-36.07
5343S3803W,-53.43,-38.03
"60,25S46,19W","-60.,2","-46.,1"
6420S6120W,-64.20,-61.20
6336S6057W,-63.36,-60.57
6341S6057W,-63.41,-60.57
5353S3620W,-53.53,-36.20
6314S5918W,-63.14,-59.18
6306S5854W,-63.06,-58.54
6337S5930W,-63.37,-59.30
4847S4410W,-48.47,-44.10
6309S5851W,-63.09,-58.51
5455S3549W,-54.55,-35.49
6233S6130W,-62.33,-61.30
6229S6118W,-62.29,-61.18
6026S4618W,-60.26,-46.18
5401S3531W,-54.01,-35.31
5410S3522W,-54.10,-35.22
6308S5618W,-63.08,-56.18
6022S4636W,-60.22,-46.36
6026S4558W,-60.26,-45.58
5400S3539W,-54.00,-35.39
6300S5831W,-63.00,-58.31
5407S3530W,-54.07,-35.30
5413S3540W,-54.13,-35.40
6028S4537W,-60.28,-45.37
5353S3635W,-53.53,-36.35
6313S5813W,-63.13,-58.13
6042S4526W,-60.42,-45.26
6025S4550W,-60.25,-45.50
6007S4645W,-60.07,-46.45
6240S5926W,-62.40,-59.26
5410S3543W,-54.10,-35.43
5428S3531W,-54.28,-35.31
6019S4655W,-60.19,-46.55
6313S5943W,-63.13,-59.43
,-.,#VALUE!
5804S4135W,-58.04,-41.35
6024S4649W,-60.24,-46.49
6019S4646W,-60.19,-46.46
5412S3522W,-54.12,-35.22
6024S4622W,-60.24,-46.22
5349S3612W,-53.49,-36.12
5409S3538W,-54.09,-35.38
6024S4619W,-60.24,-46.19
6349S6022W,-63.49,-60.22
6331S6026W,-63.31,-60.26
6339S6100W,-63.39,-61.00
6341S6057W,-63.41,-60.57
5353S3618W,-53.53,-36.18
5348S3618W,-53.48,-36.18
6417S6111W,-64.17,-61.11
6259S5842W,-62.59,-58.42
6301S5901W,-63.01,-59.01
6305S5854W,-63.05,-58.54
6306S5857W,-63.06,-58.57
6021S4635W,-60.21,-46.35
6312S5950W,-63.12,-59.50
6306S5858W,-63.06,-58.58
5405S3540W,-54.05,-35.40
6314S5910W,-63.14,-59.10
5449S3429W,-54.49,-34.29
6024S4638W,-60.24,-46.38
6027S4622W,-60.27,-46.22
6025S4622W,-60.25,-46.22
5403S3528W,-54.03,-35.28
6021S4609W,-60.21,-46.09
,-.,#VALUE!
5401S3542W,-54.01,-35.42
6429S6205W,-64.29,-62.05
6420S6140W,-64.20,-61.40
5430S3527W,-54.30,-35.27
5356S3612W,-53.56,-36.12
5400S3612W,-54.00,-36.12
6025S4608W,-60.25,-46.08
5359S3543W,-53.59,-35.43
6021S4636W,-60.21,-46.36
5425S3519W,-54.25,-35.19
6206S5823W,-62.06,-58.23
6024S4605W,-60.24,-46.05
6019S4641W,-60.19,-46.41
5352S3554W,-53.52,-35.54
6337S6059W,-63.37,-60.59
6337S6059W,-63.37,-60.59
5353S3608W,-53.53,-36.08
5346S3626W,-53.46,-36.26
5354S3629W,-53.54,-36.29
5424S3525W,-54.24,-35.25
6315S5906W,-63.15,-59.06
6023S4627W,-60.23,-46.27
6024S4617W,-60.24,-46.17
6414S6136W,-64.14,-61.36
6330S6139W,-63.30,-61.39
5353S3618W,-53.53,-36.18
5353S3623W,-53.53,-36.23
6337S5925W,-63.37,-59.25
6306S5854W,-63.06,-58.54
6021S4645W,-60.21,-46.45
6305S5901W,-63.05,-59.01
5715S4557W,-57.15,-45.57
5411S3535W,-54.11,-35.35
6336S5926W,-63.36,-59.26
6228S5934W,-62.28,-59.34
5344S3846W,-53.44,-38.46
6119S5622W,-61.19,-56.22
6254S6208W,-62.54,-62.08
6029S4606W,-60.29,-46.06
6024S4549W,-60.24,-45.49
6026S4553W,-60.26,-45.53
6022S4628W,-60.22,-46.28
5400S3539W,-54.00,-35.39
5357S3541W,-53.57,-35.41
5406S3546W,-54.06,-35.46
,-.,#VALUE!
5402S3544W,-54.02,-35.44
6426S6205W,-64.26,-62.05
6018S4615W,-60.18,-46.15
6429S6203W,-64.29,-62.03
6259S5827W,-62.59,-58.27
6305S5840W,-63.05,-58.40
5357S3549W,-53.57,-35.49
5351S3556W,-53.51,-35.56
6416S6128W,-64.16,-61.28
6315S5919W,-63.15,-59.19
6315S5933W,-63.15,-59.33
5415S3550W,-54.15,-35.50
6020S4622W,-60.20,-46.22
6358S6057W,-63.58,-60.57
5357S3614W,-53.57,-36.14
6415S6105W,-64.15,-61.05
6006S4649W,-60.06,-46.49
5344S3510W,-53.44,-35.10
540S3538W,-54.0S,-35.38
6432S6211W,-64.32,-62.11
6426S6139W,-64.26,-61.39
6307S5851W,-63.07,-58.51
6311S5913W,-63.11,-59.13
5406S3543W,-54.06,-35.43
6425S6119W,-64.25,-61.19
6328S6044W,-63.28,-60.44
6012S4621W,-60.12,-46.21
5402S3558W,-54.02,-35.58
6016S4620W,-60.16,-46.20
6019S4656W,-60.19,-46.56
6020S4636W,-60.20,-46.36
6416S6110W,-64.16,-61.10
6416S6110W,-64.16,-61.10
6301S5838W,-63.01,-58.38
6400S6000W,-64.00,-60.00
6317S5917W,-63.17,-59.17
6237S6143W,-62.37,-61.43
6021S4638W,-60.21,-46.38
6024S4549W,-60.24,-45.49
6026S4553W,-60.26,-45.53
6309S5819W,-63.09,-58.19
5406S3546W,-54.06,-35.46
5404S3541W,-54.04,-35.41
5400S3551W,-54.00,-35.51
,-.,#VALUE!
5356S3544W,-53.56,-35.44
5408S3550W,-54.08,-35.50
5423S3519W,-54.23,-35.19
5347S3633W,-53.47,-36.33
5408S3548W,-54.08,-35.48
6022S4542W,-60.22,-45.42
6418S6117W,-64.18,-61.17
6417S6108W,-64.17,-61.08
6019S4639W,-60.19,-46.39
6021S4649W,-60.21,-46.49
6400S6000W,-64.00,-60.00
6415S6106W,-64.15,-61.06
6256S5848W,-62.56,-58.48
6306S5842W,-63.06,-58.42
6301S5838W,-63.01,-58.38
6020S4626W,-60.20,-46.26
6017S4704W,-60.17,-47.04
6022S4655W,-60.22,-46.55
6024S4649W,-60.24,-46.49
6328S6044W,-63.28,-60.44
6254S5918W,-62.54,-59.18
6010S4627W,-60.10,-46.27
6009S4655W,-60.09,-46.55
5355S3617W,-53.55,-36.17
5359S3535W,-53.59,-35.35
5547S4341W,-55.47,-43.41
5355S3626W,-53.55,-36.26
5351S3642W,-53.51,-36.42
5349S3643W,-53.49,-36.43
5343S3803W,-53.43,-38.03
,-.,#VALUE!
6300S5848W,-63.00,-58.48
6301S5906W,-63.01,-59.06
6310S5956W,-63.10,-59.56
6021S4627W,-60.21,-46.27
6019S4649W,-60.19,-46.49
5359S3537W,-53.59,-35.37
6417S6117W,-64.17,-61.17
6315S5906W,-63.15,-59.06
6259S5842W,-62.59,-58.42
6310S5952W,-63.10,-59.52
6315S5903W,-63.15,-59.03
6306S5909W,-63.06,-59.09
6025S4632W,-60.25,-46.32
6024S4651W,-60.24,-46.51
6028S4604W,-60.28,-46.04
5405S3545W,-54.05,-35.45
6027S4615W,-60.27,-46.15
5423S3522W,-54.23,-35.22
6025S4554W,-60.25,-45.54
6020S4607W,-60.20,-46.07
6018S4649W,-60.18,-46.49
6307S5841W,-63.07,-58.41
6309S5818W,-63.09,-58.18
6026S4610W,-60.26,-46.10
,-.,#VALUE!
6012S4621W,-60.12,-46.21
6307S5837W,-63.07,-58.37
5358S3549W,-53.58,-35.49
5401S3442W,-54.01,-34.42
6015S4634W,-60.15,-46.34
6021S4645W,-60.21,-46.45
6226S5941W,-62.26,-59.41
6224S5910W,-62.24,-59.10
5404S3602W,-54.04,-36.02
5410S3543W,-54.10,-35.43
6026S4603W,-60.26,-46.03
6313S6022W,-63.13,-60.22
5356S3547W,-53.56,-35.47
6026S4542S,-60.26,-45.42
6314S5904W,-63.14,-59.04
6019S4646W,-60.19,-46.46
6022S4646W,-60.22,-46.46
6022S4634W,-60.22,-46.34
5400S3532W,-54.00,-35.32
6334S5942W,-63.34,-59.42
6330S6048W,-63.30,-60.48
6249S5954W,-62.49,-59.54
6228S5942W,-62.28,-59.42
5355S3621W,-53.55,-36.21
5304S3526W,-53.04,-35.26
5336S3735W,-53.36,-37.35
5957S5509W,-59.57,-55.09
5344S3701W,-53.44,-37.01
5424S3520W,-54.24,-35.20
6304S5915W,-63.04,-59.15
6302S5848W,-63.02,-58.48
6321S5841W,-63.21,-58.41
6317S5918W,-63.17,-59.18
6015S4633W,-60.15,-46.33
6022S4629W,-60.22,-46.29
6016S4629W,-60.16,-46.29
6025S4605W,-60.25,-46.05
,-.,#VALUE!
6301S5854W,-63.01,-58.54
6350S6028W,-63.50,-60.28
6346S6025W,-63.46,-60.25
5345S3806W,-53.45,-38.06
5400S3532W,-54.00,-35.32
5341S3726W,-53.41,-37.26
6418S6119W,-64.18,-61.19
6232S5930W,-62.32,-59.30
6259S5844W,-62.59,-58.44
5417S3628W,-54.17,-36.28
5400S3555W,-54.00,-35.55
6419S6127W,-64.19,-61.27
6419S6120W,-64.19,-61.20
6237S6133W,-62.37,-61.33
6026S4558W,-60.26,-45.58
6303S5858W,-63.03,-58.58
5400S3543W,-54.00,-35.43
6244S6156W,-62.44,-61.56
6410S6116W,-64.10,-61.16
6418S6126W,-64.18,-61.26
6405S6124W,-64.05,-61.24
6412S6115W,-64.12,-61.15
6418S6119W,-64.18,-61.19
,-.,#VALUE!
6417S6123W,-64.17,-61.23
6426S6151W,-64.26,-61.51
6015S4629W,-60.15,-46.29
,-.,#VALUE!
5359S3602W,-53.59,-36.02
5414S3536W,-54.14,-35.36
6025S4613W,-60.25,-46.13
6421S6120W,-64.21,-61.20
6416S6108W,-64.16,-61.08
6419S6122W,-64.19,-61.22
5400S3559W,-54.00,-35.59
,-.,#VALUE!
5358S3548W,-53.58,-35.48
6023S4429W,-60.23,-44.29
6025S4619W,-60.25,-46.19
6027S4636W,-60.27,-46.36
6304S5825W,-63.04,-58.25
6259S5947W,-62.59,-59.47
6236S5904W,-62.36,-59.04
6208S5826W,-62.08,-58.26
6025S4558W,-60.25,-45.58
6023S4557W,-60.23,-45.57
6021S4629W,-60.21,-46.29
6024S4702W,-60.24,-47.02
6027S4712W,-60.27,-47.12
6018S4638W,-60.18,-46.38
5413S3537W,-54.13,-35.37
5418S3538W,-54.18,-35.38
5359S3535W,-53.59,-35.35
6304S5915W,-63.04,-59.15
6321S5841W,-63.21,-58.41
6024S4629W,-60.24,-46.29
6027S4607W,-60.27,-46.07
6301S5854W,-63.01,-58.54
6424S6152W,-64.24,-61.52
6419S6119W,-64.19,-61.19
5349S3655W,-53.49,-36.55
5449S3649W,-54.49,-36.49
5426S3523W,-54.26,-35.23
5522S3527W,-55.22,-35.27
6418S6119W,-64.18,-61.19
6419S6126W,-64.19,-61.26
6312S5907W,-63.12,-59.07
5400S3556W,-54.00,-35.56
6419S6120W,-64.19,-61.20
6258S5842W,-62.58,-58.42
6155S6010W,-61.55,-60.10
6304S6204W,-63.04,-62.04
,-.,#VALUE!
6259S5859W,-62.59,-58.59
6303S5907W,-63.03,-59.07
5423S3517W,-54.23,-35.17
5351S3604W,-53.51,-36.04
6416S6106W,-64.16,-61.06
6135S5135W,-61.35,-51.35
,-.,#VALUE!
,-.,#VALUE!
,-.,#VALUE!
6303S5834W,-63.03,-58.34
5351S3618W,-53.51,-36.18
5348S3625W,-53.48,-36.25
5408S3551W,-54.08,-35.51
6021S4635W,-60.21,-46.35
6025S4604W,-60.25,-46.04
6245S6108W,-62.45,-61.08
6023S4616W,-60.23,-46.16
6020S4545W,-60.20,-45.45
6421S6114W,-64.21,-61.14
6021S4625W,-60.21,-46.25
,-.,#VALUE!
6031S4509W,-60.31,-45.09
6346S6026W,-63.46,-60.26
6034S4710W,-60.34,-47.10
5422S3527W,-54.22,-35.27
5406S3604W,-54.06,-36.04
6011S4646W,-60.11,-46.46
6419S6119W,-64.19,-61.19
6436S6214W,-64.36,-62.14
5405S3600W,-54.05,-36.00
5336S3717W,-53.36,-37.17
6016S4624W,-60.16,-46.24
6419S6127W,-64.19,-61.27
6236S5915W,-62.36,-59.15
6024S4612W,-60.24,-46.12
6316S5915W,-63.16,-59.15
6237S6143W,-62.37,-61.43
6019S4641W,-60.19,-46.41
6023S4622W,-60.23,-46.22
6025S4627W,-60.25,-46.27
5424S3522W,-54.24,-35.22
5355S3608W,-53.55,-36.08
6422S6114W,-64.22,-61.14
6419S6132W,-64.19,-61.32
5407S3544W,-54.07,-35.44
5404S3535W,-54.04,-35.35
5407S3530W,-54.07,-35.30
6314S5950W,-63.14,-59.50
6409S6117W,-64.09,-61.17
6316S5954W,-63.16,-59.54
6307S5858W,-63.07,-58.58
5359S3541W,-53.59,-35.41
5400S3541W,-54.00,-35.41
6412S6117W,-64.12,-61.17
xxxxSxxxxW,-xx.xx,-xx.xx
6435S6156W,-64.35,-61.56
6315S5912W,-63.15,-59.12
5356S3615W,-53.56,-36.15
5349S3617W,-53.49,-36.17
5403S3542W,-54.03,-35.42
6019S4545W,-60.19,-45.45
6307S5849W,-63.07,-58.49
6304S5818W,-63.04,-58.18
5410S3543W,-54.10,-35.43
5410S3545W,-54.10,-35.45
6023S4546W,-60.23,-45.46
6025S4606W,-60.25,-46.06
6421S6120W,-64.21,-61.20
6309S5852W,-63.09,-58.52
5628S3956W,-56.28,-39.56
6023S4620W,-60.23,-46.20
6417S6112W,-64.17,-61.12
6414S6100W,-64.14,-61.00
6302S5815W,-63.02,-58.15
6020S4620W,-60.20,-46.20
6040S4551W,-60.40,-45.51
5356S3604W,-53.56,-36.04
5405S3536W,-54.05,-35.36
6415S6112W,-64.15,-61.12
6332S6029W,-63.32,-60.29
6301S5858W,-63.01,-58.58
6025S4649W,-60.25,-46.49
6300S6208W,-63.00,-62.08
5354S3557W,-53.54,-35.57
6019S4538W,-60.19,-45.38
5402S3542W,-54.02,-35.42
5414S3540W,-54.14,-35.40
6018S4644W,-60.18,-46.44
6422S6119W,-64.22,-61.19
5357S3540W,-53.57,-35.40
6021S4630W,-60.21,-46.30
5402S3541W,-54.02,-35.41
6303S6137W,-63.03,-61.37
6028S4531W,-60.28,-45.31
6020S4630W,-60.20,-46.30
6021S4646W,-60.21,-46.46
6415S6112W,-64.15,-61.12
6420S6112W,-64.20,-61.12
6307S6031W,-63.07,-60.31
6017S4640W,-60.17,-46.40
6357S6043W,-63.57,-60.43
6301S6010W,-63.01,-60.10
6414S6120W,-64.14,-61.20
6233S6148W,-62.33,-61.48
6021S4643W,-60.21,-46.43
5406S3538W,-54.06,-35.38
